ID,numerical__Area,numerical__Perimeter,numerical__MajorAxisLength,numerical__MinorAxisLength,numerical__AspectRation,numerical__Eccentricity,numerical__ConvexArea,numerical__EquivDiameter,numerical__Extent,numerical__Solidity,numerical__roundness,numerical__Compactness,numerical__ShapeFactor1
11423,-0.7724404145950894,-0.981713963661158,-0.9288199690567164,-0.9070408471082824,-0.3794752218081283,-0.1055803681823643,-0.7734042406003415,-0.9519410652012312,-0.4889732638576216,0.3646659595539952,0.7584648431661921,0.2913975369631248,1.196634122090669
3206,1.0018994284016307,1.6372949191453976,1.27998099450221,0.955950754052601,0.6863314082075019,0.7644991936337152,1.0318393042796414,1.1980509131209127,-1.2040484783924157,-2.4805619071099247,-2.709427054498068,-0.748064174854257,-1.1959653087161948
4916,0.8491866371325439,1.0684832587394868,1.3331107394156527,0.6236941702358241,1.2273687402252906,1.0539623667433575,0.857323583816072,1.0472656403053209,-1.4379411647312037,-0.8808694677927489,-0.6727894947749601,-1.2089360718739288,-0.8785996645746071
8214,-0.3694464319182698,-0.4113436082896595,-0.4347858592239381,-0.2599396327250433,-0.4010203198263107,-0.1293206992439062,-0.3726159241469594,-0.3586682253218572,0.80733571443233,0.4508795810310789,0.4727771271170536,0.3191195195272701,0.1218455499796139
2277,0.2737683863323429,0.474830480663451,0.1558144634066297,0.7096486696118172,-0.6452589242646034,-0.423100823867441,0.2761083138734106,0.4359688225116408,-0.1146892852489048,-0.4015406913128462,-0.593300671583543,0.5885772713072908,-0.9781407732716636
3481,3.54416839908868,2.886182926692346,2.692382500086546,3.657476700549989,-0.3292580676003837,-0.0514832035812547,3.5197295039752614,3.2783972246724815,-1.2334428665787889,0.6071960032010297,0.5871896131912159,0.189867986918396,-2.707902768887004
8632,-0.3067311967365257,-0.295440170668922,-0.2839463131786489,-0.2732900406420165,-0.1061857397512783,0.169658345050711,-0.3072900819026094,-0.2742412540363929,-0.1241205526898858,0.0417126125668546,0.1568087359776558,0.0124987576305331,0.1339679736988286
3487,3.564800654273539,3.0662308622232555,2.787361876060747,3.559032545365479,-0.1637905364156571,0.115362459341597,3.566280464052726,3.2929421283379083,-0.7904691686583197,-0.4219180541793974,-0.1256186649776794,0.0233375053753713,-2.674057092115794
7450,-0.6413488626436893,-0.8082881483582972,-0.8463252654314073,-0.5600831793638085,-0.7497126710331184,-0.5643846006423704,-0.6409388823423897,-0.7479894586183307,1.527531055829249,0.0182534235103641,0.867311086261169,0.7028542772080231,0.5920824476351157
3475,3.5194778986691135,3.0527299504404897,2.89387618881178,3.337596668714191,0.1179805560404121,0.3645385489021341,3.4912481084877505,3.2609545319560818,0.8533729240670337,0.7643366220952859,-0.192961357929096,-0.2392629333117555,-2.5955190469200176
9370,-0.186211544136045,-0.1351839277998563,0.0038967553364796,-0.2726090835260306,0.419050609651526,0.5910646545548777,-0.1883936903627642,-0.1168059123834143,0.0331071539722372,0.2147110079186283,0.0426501612879004,-0.5149786780637017,0.1514009927372596
11311,-0.7863543982569445,-0.9953828784941076,-0.971730517557688,-0.9013163043338344,-0.4812520396326817,-0.2206654536069146,-0.7862678897415168,-0.9743277357193731,-0.0775328043262924,0.1577495608148892,0.6905813593591104,0.406499571135966,1.1833786486798248
4373,0.5973026093716073,0.7417266596362163,0.8558450234142502,0.6026791655921799,0.5360340424479011,0.6698576717924045,0.593434050389924,0.7887629201231636,-0.659703602656477,0.1335992115927743,-0.1891012969556506,-0.6173771260269352,-0.8753113194340739
8332,-0.3521903639454789,-0.3654461083299259,-0.3618210924032495,-0.304812350295244,-0.202202931763073,0.078109316519973,-0.3532364840569902,-0.3352578308992249,0.5216093192198469,0.1294157916160589,0.268750668134865,0.109574474274268,0.181232346583436
11012,-0.826459409988174,-1.0586080263796676,-0.9767598436687552,-1.0384572011569673,-0.2571269533622617,0.0233223403487403,-0.8272770688573787,-1.0397202132399543,0.4805953004109484,0.3801536611132124,0.7314294314825224,0.1656636856958243,1.4559110221985248
4105,0.4585379046655077,0.5577913201941265,0.6987076213734513,0.4970797794207933,0.4400341286481554,0.6055481325259284,0.4583825276832242,0.6405496352251349,0.2753067151818846,-0.1757694513130641,0.1016966661635978,-0.5539751471145535,-0.7523194816523839
10733,-0.8673146855443076,-1.1231445314069328,-1.0275221779440875,-1.1170614322956005,-0.2298697038586693,0.050739592220673,-0.8681854883193932,-1.1077232729878117,1.1396384117623377,0.4300950101190962,0.7628200747783853,0.1307332239123691,1.6318579851041994
2246,0.2408249838388329,0.4402545195854979,0.3007125809849866,0.4437258224717497,-0.1080837526067419,0.1678985787299197,0.2449735808345868,0.3985528928992108,-0.4521540443420331,-0.5865735330625297,-0.5989204019892851,-0.001521212552061,-0.7172153935788208
12695,-0.6004594841864238,-0.7080183279073726,-0.5321463744925823,-0.836117503765902,0.3403873306430579,0.5353394956558181,-0.6057737631496728,-0.6867439808563963,1.3564177095206016,1.011370281197109,0.4440780258812898,-0.4231862582025072,1.0486524516796545
6513,0.0387993975328772,0.3737906462325208,0.6759845831093083,-0.4207145618730949,1.94080542347978,1.3438860572199205,0.0375430401142241,0.1622071926382122,1.2982543329820255,0.0221983112527354,-1.596648394965895,-1.7033035576566182,0.3666916347113619
8770,-0.2843937964950671,-0.2225361803922603,-0.1277746830015653,-0.3766469051841289,0.344844808473625,0.5385589218203672,-0.2844848135818312,-0.2445976871326345,1.0633404287763488,-0.0312486372111,-0.1993192153899524,-0.4571051267701682,0.3121238422613897
8744,-0.2887930707410948,-0.3066263737602778,-0.2076933094274893,-0.3116077295295572,0.0922987300144621,0.3434456929625732,-0.2922097203767929,-0.2504186259365106,1.023801638908805,0.4354042650607667,0.4251224411226822,-0.1923355466810905,0.1936736121924638
13240,-0.4943312558636463,-0.5717818544630907,-0.4496347309554173,-0.6149258949822309,0.1195395432163082,0.3658093026681894,-0.4958113942509571,-0.5324533292902746,-1.0594792167682767,0.2668461438091791,0.4872896769948819,-0.2126203095217552,0.6568855273145234
9501,-0.1584517826145987,-0.1376293055302987,-0.1023541804081397,-0.0838068578400724,-0.059344116515008,0.2124755355772561,-0.1610542376188563,-0.0813802889029704,1.113614524305412,0.2569993877196596,0.3133578659555319,-0.0419375776798467,-0.1157744399994621
6929,0.1828500519144364,0.5974307065345414,1.1694372824150712,-0.5438930174696373,3.1652675600591627,1.687318892254416,0.1759868045004506,0.3319694176152913,-3.729554061052424,0.5842952429368625,-1.917739919842628,-2.44853011528431,0.5611652812248124
4122,0.4667226009371872,0.7061986812738927,0.8597747785579363,0.3314236241026871,0.9329312074022548,0.9055190255347036,0.4619091155678806,0.649415392827741,0.990070865091539,0.2578261269685361,-0.7670557858973144,-0.9672283530930412,-0.5871819866252029
36,-0.7180121843884206,-0.9368431490080984,-1.2599972392940493,-0.2190020923701922,-1.9483940267140332,-3.582590697347698,-0.717986430984312,-0.8657809732217636,0.815093807546663,0.1288924091465181,1.0949926576111926,2.453419622015679,0.0602780559319211
6702,0.091829408793134,0.3878049006686249,0.684204546353903,-0.3110229958253589,1.7369759099213538,1.2696202932926477,0.0929608497302536,0.2254471048828372,-1.2075232831038256,-0.258503544039131,-1.3073559509710708,-1.5641410092498955,0.2053325409432453
8910,-0.2641366732226603,-0.293769473669879,-0.2497968815306422,-0.188540024696362,-0.1691055332089685,0.1102587168410441,-0.2675907782867628,-0.2179020191184447,0.0694567202797438,0.4257388098056419,0.563469290239646,0.0662525946543818,0.0271107950594346
4359,0.5897658682214357,0.7363645622845403,0.7286963720241946,0.7683492920476355,0.1307465798489251,0.3749120957236484,0.6057939012618628,0.7808245490732547,-0.5310131771548198,-1.613118846400781,-0.2016937077070585,-0.2857322733642083,-0.9971011530373128
4912,0.8464243021408521,1.075180046989838,1.3132727084901927,0.6840068505596417,1.1088069312903863,0.9965661886726844,0.868642251598255,1.0444988273295177,0.1958708946480861,-1.9918558651776888,-0.7242832629491525,-1.1688937713467085,-0.8928150495815815
6129,-0.0800492129121355,0.2895791173282608,0.6207584859519029,-0.6173005401318362,2.254322099892668,1.4470920568944043,-0.0794725045538043,0.0170949357872956,-3.498310908958707,-0.1674700409008021,-1.9515508285770604,-1.9333131712356575,0.7091244711159813
8274,-0.3611594269431944,-0.3163938844278652,-0.3201564094883052,-0.3704485056161221,-0.0253736945853714,0.2428075514131711,-0.3580057743390971,-0.347408275983105,-0.663366805821311,-0.4815447175590688,-0.2169924589356789,-0.0896629563603044,0.292950739289443
11202,-0.7996545296984237,-0.9946828657850116,-1.0186525684640535,-0.8840911543614746,-0.6098513935543647,-0.3774855961759461,-0.7978552499339594,-0.9958695575256872,-0.7221633535103134,-0.1938856099795531,0.4837095469873174,0.5486203371048571,1.1552118395123203
3651,4.209311382767168,3.3872660241175123,3.217962934218523,3.936555836961121,-0.0493562617643025,0.2214554563418769,4.169461338534105,3.734009252019046,1.4220176471451536,1.032940704449881,0.2322390409971584,-0.0709405426273724,-2.8254862822792752
1243,-0.4229538837943746,-0.5286890720911349,-0.7790395336063038,0.056912613992433,-1.403460976592696,-1.763354224295005,-0.4259849541347599,-0.4321652088164825,-0.2622331390988689,0.4660718036257815,0.9149709371271736,1.587117288971273,-0.2922610069299388
6325,-0.0199940040186871,0.2257472917614848,0.5232180533539871,-0.4100660756043501,1.6303419215310238,1.228248069223193,-0.0216700497967213,0.0910240298169764,1.2201588857413896,0.0889091342017761,-1.1082174794592732,-1.4865254162839283,0.3487449319714636
7945,-0.416610744183823,-0.4999138829958917,-0.5535108098429564,-0.2481279667123065,-0.6335548098198776,-0.4079000226384845,-0.4185623263013402,-0.4233791271329694,1.3867596129541226,0.2965159458212918,0.7292573067090196,0.5870229857691126,0.1021715752155122
9233,-0.2114817938748555,-0.2195727932570874,-0.1092851063592762,-0.2075879038433334,0.1116387405159041,0.3593578955066386,-0.2142889214015271,-0.1493189276250876,-0.987528057909738,0.309163047697907,0.4689795245009248,-0.2268718619779851,0.0622948247618897
8449,-0.333570179927408,-0.3300954665205729,-0.2494785853198512,-0.3758106677166808,0.1153952087910392,0.3624287701491623,-0.3367119008260287,-0.3101517977981365,0.0450994059401128,0.4238899571995065,0.1689090463921416,-0.2310182507102923,0.3027692192134613
10232,-0.9712603281946371,-1.3106032681514734,-1.269994732384582,-1.1920255735241112,-0.6561316592521975,-0.4373319693554769,-0.972774009012918,-1.287707277528688,1.665615848107184,0.7086875010563258,1.0467829114785692,0.6013010918758422,1.806459750858558
8635,-0.3055034922957738,-0.3050770122974785,-0.3524488041764933,-0.1737413933698526,-0.3738762046204805,-0.0994637370152467,-0.3035955612615408,-0.2726062895570951,-0.5874917645140074,-0.3066123334913536,0.246626680832216,0.2805720556240372,0.0110727200398469
2126,0.0813598181456106,0.3273191358513282,0.1219484595502159,0.2557762722027138,-0.1490950856951101,0.1293900985269329,0.090408271832788,0.2130323711373203,-0.6286364921128553,-1.1405072245115777,-1.0060464515779497,0.0608816151498273,-0.5318539740662482
4685,0.7413873666542985,0.9477263996690156,1.1108585338216896,0.6327943414615728,0.8791749394275342,0.8761747664159484,0.7298962082504865,0.9382025466332052,-0.2286759263785155,0.7353089999656249,-0.5756788714014176,-0.9218281419009378,-0.8955522226894618
2612,0.519070554174804,0.936148189460566,0.2813775560958783,1.1520590681163885,-0.9256293584612304,-0.8277472787708284,0.5425504251970242,0.7057461875149895,-0.0184670029807307,-2.3139464560553087,-1.743916552899914,0.9165248472871524,-1.348461601550312
10509,-0.9018268214898896,-1.1703720555139494,-1.2030023973900583,-1.018014362518547,-0.7955495427128968,-0.6297644525442508,-0.9001598851402782,-1.1663265443224855,-0.7219289250680584,-0.1295522055286372,0.699228193757989,0.7788295692826995,1.4141853080941782
4549,0.6797293214076462,0.940744939583631,1.0309176775614444,0.6565887150354259,0.7256812714700073,0.7881388229475107,0.7134723846733723,0.8747836699284662,0.718697380036281,-3.05112401317523,-0.8775015756789983,-0.8687995684421437,-0.8567947528342389
6805,0.1360267686602033,0.3847341782513888,0.7334867939870969,-0.2308409149071552,1.6729520639265916,1.2449983111847476,0.1345745867691994,0.2774828965200992,-2.8259708102815937,0.0179102284064991,-0.977408241952128,-1.5595299430101155,0.1340877749600271
152,-0.6542397592715845,-0.8978151071002942,-1.1544432634468675,-0.1602723235872755,-1.8209319258458052,-3.035141014902885,-0.6583367159066947,-0.767519491502911,0.445509718389631,0.8559597127621643,1.5981462792452497,2.2490746404434874,-0.0275835589886286
9425,-0.1749234838613537,-0.18617752028181,-0.1605393997554141,-0.0453533103809394,-0.2152103142763404,0.0652985363541926,-0.1795604273754819,-0.1023643814937178,1.079175654792592,0.5298725323894253,0.5448053777303598,0.1026326434377853,-0.1505345452714711
7057,0.2371759734177091,0.6152763638650977,0.96178729967966,-0.2572024320086772,2.1391266908311493,1.4106143606512762,0.2339571920139458,0.3943900405905151,-3.1034472432003177,0.176186262173212,-1.6711992129191937,-1.8351568544373251,0.1288728704997802
4052,0.4092592125297707,0.5074417394045414,0.5995349879021483,0.4847081768941119,0.3033064574578683,0.5082618378023647,0.4006136594774237,0.5868288049146384,1.2904068890530311,0.6456286630561648,0.105954699313961,-0.408819059177937,-0.7555903994255059
10511,-0.9017586156876256,-1.188133711319415,-1.1341138676242946,-1.1131421016579943,-0.480304837392274,-0.2195591583916836,-0.9023430109736368,-1.1662096386577356,0.8868162698901166,0.3978914749180955,0.8958100140296983,0.4155409629700443,1.610344257004426
7155,0.2792930563157266,0.6502863328226907,1.029909529564697,-0.2061893519940798,2.160029288978086,1.4173530956661438,0.2801051134760213,0.4422144951126598,-0.2037396524933132,-0.2469204933689183,-1.6030086939499542,-1.881901047790373,0.0934308558408785
9364,-0.1881213065994369,-0.1790980584171512,-0.1494737924693799,-0.109783349483496,-0.1046517988029236,0.1710791269044713,-0.1956819719910541,-0.1192541542166084,-0.768854729616286,0.9238120130733484,0.3658980280703254,0.0096285701810407,-0.0866962577672628
4054,0.4124989881373105,0.5769950021803294,0.59695407807102,0.489772858026915,0.292483748731221,0.5002578338859794,0.4019907080800038,0.5903788347780579,0.2537004285387976,0.8232167915226014,-0.3196937679330299,-0.392173911043745,-0.7659842707480659
772,-0.5132924688930371,-0.6956141027021903,-0.8546757246298557,-0.1345595004739279,-1.3173081972852578,-1.5643833719376858,-0.5193555666999491,-0.5595494580532798,0.538761004189482,1.0335226921158622,1.412528206045994,1.4743002324962955,-0.0581818682703251
498,-0.5694940499585697,-0.7860324109604349,-1.092553217032653,0.0566210826106971,-1.9348941451697703,-3.519229936493831,-0.5751092418288031,-0.6410493949314015,-0.1803805263291615,1.0256315019376958,1.5952452463298494,2.428329368237785,-0.2941640919966148
7432,-0.6775661436458711,-0.8623944640200317,-0.9239282043347106,-0.5920969086063279,-0.8567345605140291,-0.7205042599876155,-0.6785894063300073,-0.8031386769134249,0.5114149090064537,0.3039192635736158,0.9106109572280348,0.8604798873327281,0.6196017230169466
3982,0.3295266296831595,0.531139502983141,0.4124202392949229,0.5572990248138723,-0.0791486115460904,0.1945150720386085,0.3496964477332414,0.4986290401209189,-1.0168438949736018,-2.1526065018745126,-0.5741393481317515,-0.0805498776328119,-0.7934916370637687
1643,-0.3110281622791574,-0.4341080215894647,-0.6767424309937523,0.2573376793638585,-1.448644320515532,-1.874519330044456,-0.3173324607360596,-0.2799688969043298,0.9499312231689444,0.8609897073625005,1.289701318900863,1.657342872508066,-0.528267955802663
3572,3.9309294008266686,3.4964960072448665,3.651064208588802,3.177009960511493,1.0168821410923137,0.9498983470334494,3.961896451608612,3.5465515881309053,0.7482414180219018,-1.5070150615528817,-0.8688992660332637,-1.1106723779076664,-2.484821337196702
8719,-0.2919646405463706,-0.3397789756630691,-0.2393561080921762,-0.2837226871337993,-0.0088218512884647,0.2573732009868644,-0.3001025599281668,-0.2546203428120686,1.1551992762693013,1.102875016762774,0.668438076716192,-0.0901558219142638,0.1521728058355463
1337,-0.4010598212676319,-0.4960124788305294,-0.6618980777185419,-0.0510700459584103,-1.0781889173018415,-1.086581252506636,-0.405933783019142,-0.4019233506779515,0.8788688756714313,0.7305757571313113,0.8665147488949285,1.1428180579106622,-0.1626574722246798
9714,-0.1087638556652777,-0.0141423968943529,0.0654303083424627,-0.1311722334298761,0.3064494391548535,0.5105776337242116,-0.1016396284002161,-0.0187069130626185,-1.3387394236146188,-0.9751928494230364,-0.1792430259035344,-0.427675691779514,-0.0267839717647874
9432,-0.1732183388047538,-0.1085227770860827,-0.0518546003606142,-0.1872011091210572,0.1836746608991376,0.4171506943741349,-0.176907089824169,-0.1001872228384596,0.1039443790599116,0.405198747424059,-0.0425351422153562,-0.2761522316583477,0.0156847874897355
13582,-0.382712460458617,-0.3847851261065536,-0.2982231806721328,-0.4660720022402682,0.1682703944243753,0.4049838762908501,-0.3856139194932645,-0.3767610905489292,1.0286155570212487,0.4196080714667145,0.1130285357771552,-0.2673309388396965,0.4251421762866991
7379,0.5059409372389848,1.093459712200035,1.2091873382420992,0.0841470391122799,1.918729045784928,1.3361318859122284,0.5178978965557117,0.6916776243273789,1.0223656340260936,-1.285359484827192,-2.599970496620222,-1.7190685084594677,-0.2847793188665147
8152,-0.3787224210261733,-0.4443655411534194,-0.5087454630421941,-0.1994937268910329,-0.6185549235749173,-0.3885961878375747,-0.3830949281470813,-0.3713104631926646,0.4885558288041781,0.6364987277522703,0.6566791622225752,0.5796357992400007,0.0264111532240301
9630,-0.1291914934433445,-0.1456747849335095,-0.1291872926817748,0.0302808881018125,-0.2653338450637538,0.0149776224656401,-0.1354612855416354,-0.0443607623232943,0.315919234874487,0.7095258800479967,0.6428892566193293,0.1690314113888803,-0.2564951901242798
4577,0.6928589383434655,0.8011624053898693,0.8848361049257246,0.8034965808936425,0.3148492046850863,0.5167477807602058,0.7027246882629908,0.8883534981549668,0.2316450724545738,-1.050593998746578,0.0148389918454542,-0.4536463189889966,-1.0341040479055088
1553,-0.3415502587922956,-0.5063353329139998,-0.7060114467040762,0.2126801860327955,-1.449529542868042,-1.8767475047147923,-0.3514899833903033,-0.3208920146002818,-0.1020904478501567,1.4209714807424534,1.619350715311329,1.64742130242777,-0.4699021419828208
4978,0.8884731792366055,1.0889702973590318,1.1359137396701615,0.9144202596728748,0.5352197542072908,0.6693252909405785,0.8920184912908348,1.086461357833369,-1.2576355291412666,-0.5161695900940123,-0.5802362187049634,-0.6432120134923888,-1.139942174535327
387,-0.5922065821124803,-0.7248793006938004,-0.9683368539188044,-0.225264840462685,-1.4145178513069774,-1.790101526908577,-0.5904582957648792,-0.6745088083407565,0.7693416424592834,-0.2355572443921617,0.7048276300900138,1.6023353378441714,0.0734140827602251
9302,-0.2006029684137481,-0.2127220022107333,-0.1092253954163169,-0.1878517031025862,0.0818447230861836,0.3347728275230828,-0.2083105152732524,-0.1352908053792923,0.6140671581414635,0.9544184364191812,0.5168571643398119,-0.1837985304844082,0.0226135987757706
11619,-0.7480227373845788,-0.963746970794358,-0.9837799885167546,-0.7457946439885196,-0.7521423827244752,-0.5677964937632277,-0.7514386360616244,-0.9130148083930204,0.8395158794619938,0.8383073554264183,0.9350284491066108,0.7143167403693564,0.9009944654354344
13488,-0.4233972215090906,-0.490104371565758,-0.6038445650259998,-0.20259938765406,-0.7853941813995373,-0.6150923513209985,-0.424775838288592,-0.4327800406809454,0.1140406121653321,0.2123812422897808,0.5684325847257244,0.7711596244891248,0.037063301807408
11155,-0.8057248460999193,-1.0226413733863096,-0.8872484697111516,-1.077009375776977,0.0144361138860084,0.2776087129792945,-0.8086029463443409,-1.005748619834962,1.2184964270977092,0.8004849262130974,0.6776586721752146,-0.1133609259318721,1.5367019560971218
2638,0.535951490235143,0.8859432779641939,0.4031593194435777,1.005819031397408,-0.6087494676681343,-0.3760836076201595,0.5437259544919097,0.7237761786807579,-0.5026513444406024,-0.9004268402848765,-1.380700408295766,0.556954637264666,-1.246099186213527
1484,-0.3660361418050701,-0.5172741981814749,-0.7377376199485849,0.1740924211885213,-1.460948669919136,-1.905669098122084,-0.3736235206854326,-0.3540305874817371,0.9914204275547834,1.1034100541358385,1.4485642355844277,1.6783239408240114,-0.43609786087829
4310,0.5716231248192128,0.7805026969687459,0.9329124544028312,0.4777801598348336,0.830251012447486,0.8488132420484077,0.575196553043558,0.7616636909945167,0.6276499194600516,-0.5221391820783147,-0.5755857141235574,-0.8860838447869962,-0.738118367985805
7449,-0.6414852742482173,-0.7300500612383237,-0.7505177324895433,-0.6983479095768154,-0.3486488013113706,-0.0721703242650858,-0.6396290068423744,-0.7481955597161638,-0.5061241330287861,-0.2443940223544845,0.128933248834563,0.2635804140767161,0.8054172320236506
3552,3.8470362640419538,3.188831088094344,3.010365982368554,3.677054431363908,-0.0433553174477844,0.226825925052526,3.824225177901882,3.489172121204624,0.7162478157012903,0.4867507407191885,0.1199878046961663,-0.0803915375918404,-2.7288404804427455
7482,-0.5877049991630566,-0.6608888055796298,-0.5882142768597016,-0.7195994739395367,0.0173276792665067,0.2801058208655442,-0.5891820068161464,-0.6678525624205888,-0.4637066621024496,0.3243876549126255,0.1743161598759584,-0.1326994983159353,0.8580061356010106
11035,-0.8220942386432784,-1.0101764804130056,-0.9368619730935088,-1.07333818703319,-0.1043744196455963,0.1713359073575217,-0.8195185755111346,-1.032538734619955,0.741430859705503,-0.3537241022883302,0.3012235818144823,0.0072651274271383,1.528464927450376
7256,0.3473624469751944,0.7933129295452049,1.1264108967199773,-0.1715275082374966,2.2636110829538256,1.4499645084951571,0.3494277553229818,0.5184997942244771,-1.5187136232590128,-0.3776248794476136,-1.9717904485735704,-1.926228433746524,0.0227404227701724
11590,-0.7526607319385306,-0.9775605549205209,-0.953913552625613,-0.8097440864813921,-0.5913414523560369,-0.3540737765297205,-0.7553346760103876,-0.9203738885576752,0.9330591191007112,0.6939790385835954,1.0095801579537491,0.5379043923935328,1.0037409308113712
10584,-0.8899931147970862,-1.1772461803172731,-1.1363463997053065,-1.0618449176146925,-0.5739713987128002,-0.3323685255430524,-0.8889755635632249,-1.1461087426730423,0.901057854973606,0.0157232571106833,0.975895989407157,0.513553125703137,1.5089477189316598
2012,0.0561236713079321,-0.038848178774051,-0.2473873271699372,0.6933030987119223,-1.2270843034489531,-1.3723171827381564,0.0440924176143003,0.1829655520647769,0.7492900067237147,1.2512617998107112,1.4256080197325474,1.3430931099060015,-0.9733281011825388
13444,-0.4397666140524496,-0.5603296465422782,-0.5401836944484036,-0.3421431543502181,-0.4779150425967864,-0.2167710064976458,-0.4443232111349733,-0.4555507883489767,-0.5801733503775321,0.7157322809979036,1.0112209355088562,0.4178740243805236,0.2275160122142149
3126,0.8993520046977128,1.5077038996861336,0.9212707444631766,1.1496833913902536,-0.0480430916366123,0.22263225276893,0.914521480650071,1.0972644900336164,-0.6606532007030758,-1.4189711127230356,-2.596175492112004,-0.0495377526801258,-1.3640555749178578
8523,-0.3233393095878087,-0.2806419019986308,-0.265381186813353,-0.3393839753802726,0.0286226570432691,0.2898207744706739,-0.3244192230566549,-0.2964246854372532,-1.1181581021957532,0.1221865431454286,-0.1238623207033736,-0.1284269145117241,0.2328846483390632
12385,-0.646907635528205,-0.7855750693238256,-0.8029001322017364,-0.6505935523486989,-0.5291644226985605,-0.2775310870511149,-0.6465142498552751,-0.7563978514956821,-0.4611747989578132,0.0237227850890761,0.5749622010673621,0.4684730576613682,0.7195516818398717
